"Domain","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Bacillaceae","Virgibacillus","Virgibacillus kimchii"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus petrasii"
"Bacteria","Bacteria_none","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Anaerococcus","Anaerococcus hydrogenalis"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Micrococcales","Ruaniaceae","Ruania","Ruania zhangjianzhongii"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium hansenii"
"Bacteria","Bacteria_none","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Butyricicoccus","Butyricicoccus pullicaecorum"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus hirae"
"Bacteria","Bacteria_none","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Mediterraneibacter","[Ruminococcus] torques"
"Bacteria","Bacteria_none","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Peptoniphilus","Peptoniphilus coxii"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Ligilactobacillus","Ligilactobacillus araffinosus"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Bacillaceae","Lederbergia","Lederbergia lenta"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Bacillaceae","Virgibacillus","Virgibacillus necropolis"
"Bacteria","Bacteria_none","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","Faecalibacterium hattorii"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Micromonosporales","Micromonosporaceae","Natronosporangium","Natronosporangium hydrolyticum"
"Bacteria","Bacteria_none","Firmicutes","Firmicutes_Incertae_sedis","Firmicutes_Incertae_sedis_Incertae_sedis","Firmicutes_Incertae_sedis_Incertae_sedis_Incertae_sedis","Negativibacillus","Negativibacillus massiliensis"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Micrococcales","Dermabacteraceae","Brachybacterium","Brachybacterium hainanense"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Bacillaceae","Oceanobacillus","Oceanobacillus halotolerans"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus gallinarum"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Companilactobacillus","Companilactobacillus futsaii"
"Bacteria","Bacteria_none","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Anaerococcus","Anaerococcus urinomassiliensis"
"Bacteria","Bacteria_none","Proteobacteria","Gammaproteobacteria","Chromatiales","Wenzhouxiangellaceae","Wenzhouxiangella","Wenzhouxiangella salilacus"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Bacillaceae","Alkalihalobacillus","Alkalihalobacillus alcalophilus"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Streptosporangiales","Nocardiopsaceae","Nocardiopsis","Nocardiopsis listeri"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Loigolactobacillus","Loigolactobacillus rennini"
"Bacteria","Bacteria_none","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Anaerococcus","Anaerococcus octavius"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Corynebacteriales","Nocardiaceae","Rhodococcus","Rhodococcus coprophilus"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Limosilactobacillus","Limosilactobacillus antri"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Micrococcales","Bogoriellaceae","Georgenia","Georgenia yuyongxinii"
"Bacteria","Bacteria_none","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola dorei"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus caledonicus"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Micrococcales","Micrococcales_Incertae_sedis","Luteimicrobium","Luteimicrobium album"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus schweitzeri"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Micrococcales","Dermabacteraceae","Brachybacterium","Brachybacterium fresconis"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Bacillaceae","Lederbergia","Lederbergia galactosidilytica"
"Bacteria","Bacteria_none","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Shigella","Shigella flexneri"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus succinus"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Bacillaceae","Virgibacillus","Virgibacillus carmonensis"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Allofustis","Allofustis seminis"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus hominis"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Micrococcales","Dermabacteraceae","Brachybacterium","Brachybacterium endophyticum"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Micrococcales","Brevibacteriaceae","Brevibacterium","Brevibacterium epidermidis"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus pasteuri"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Corynebacteriales","Mycobacteriaceae","Mycolicibacterium","Mycolicibacterium smegmatis"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Micrococcales","Brevibacteriaceae","Brevibacterium","Brevibacterium casei"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Micrococcales","Cellulomonadaceae","Pseudactinotalea","Pseudactinotalea terrae"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Ligilactobacillus","Ligilactobacillus salitolerans"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Bacillaceae","Oceanobacillus","Oceanobacillus luteolus"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces triticirhizae"
"Bacteria","Bacteria_none","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus","Paracoccus jeotgali"
"Bacteria","Bacteria_none","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Pseudoflavonifractor","Pseudoflavonifractor capillosus"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus casei"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Micrococcales","Ruaniaceae","Ruania","Ruania alba"
"Bacteria","Bacteria_none","Firmicutes","Clostridia","Eubacteriales","Eubacteriales_Incertae_sedis","Gemmiger","Gemmiger gallinarum"
"Bacteria","Bacteria_none","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Gallibacterium","Gallibacterium anatis"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Levilactobacillus","Levilactobacillus angrenensis"
"Bacteria","Bacteria_none","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Subdoligranulum","Subdoligranulum variabile"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Bacillaceae","Oceanobacillus","Oceanobacillus damuensis"
"Bacteria","Bacteria_none","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia fergusonii"
"Bacteria","Bacteria_none","Firmicutes","Clostridia","Eubacteriales","Peptostreptococcaceae","Romboutsia","Romboutsia hominis"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus roterodami"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Bacillaceae","Virgibacillus","Virgibacillus natechei"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Bacillaceae","Oceanobacillus","Oceanobacillus polygoni"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Micrococcales","Microbacteriaceae","Microbacterium","Microbacterium faecale"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Propionibacteriales","Nocardioidaceae","Aeromicrobium","Aeromicrobium erythreum"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus durans"
"Bacteria","Bacteria_none","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes dispar"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus faecalis"
"Bacteria","Bacteria_none","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Mediterraneibacter","Mediterraneibacter glycyrrhizinilyticus"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus carnosus"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium aurimucosum"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Streptosporangiales","Nocardiopsaceae","Nocardiopsis","Nocardiopsis alkaliphila"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus equorum"
"Bacteria","Bacteria_none","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Blautia","Blautia glucerasea"
"Bacteria","Bacteria_none","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium haemolyticum"
"Bacteria","Bacteria_none","Proteobacteria","Gammaproteobacteria","Aeromonadales","Aeromonadaceae","Oceanisphaera","Oceanisphaera avium"
"Bacteria","Bacteria_none","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Brucellaceae","Falsochrobactrum","Falsochrobactrum ovis"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Weissella","Weissella paramesenteroides"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Micrococcales","Dermabacteraceae","Brachybacterium","Brachybacterium subflavum"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Companilactobacillus","Companilactobacillus baiquanensis"
"Bacteria","Bacteria_none","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Merdimonas","Merdimonas faecis"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Corynebacteriales","Dietziaceae","Dietzia","Dietzia alimentaria"
"Bacteria","Bacteria_none","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Fusicatenibacter","Fusicatenibacter saccharivorans"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus aureus"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Micrococcales","Micrococcaceae","Rothia","Rothia koreensis"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus pseudoxylosus"
"Bacteria","Bacteria_none","Proteobacteria","Betaproteobacteria","Rhodocyclales","Zoogloeaceae","Pseudothauera","Pseudothauera rhizosphaerae"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus capitis"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Levilactobacillus","Levilactobacillus tujiorum"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lapidilactobacillus","Lapidilactobacillus wuchangensis"
"Bacteria","Bacteria_none","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Peptoniphilus","Peptoniphilus timonensis"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Bacillaceae","Virgibacillus","Virgibacillus dokdonensis"
"Bacteria","Bacteria_none","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Anaerococcus","Anaerococcus rubeinfantis"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium sputi"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus xylosus"
"Bacteria","Bacteria_none","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides uniformis"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus casseliflavus"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Bacillaceae","Niallia","Niallia oryzisoli"
"Bacteria","Bacteria_none","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Oscillibacter","Oscillibacter massiliensis"
"Bacteria","Bacteria_none","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Hathewaya","Hathewaya limosa"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus psittaci"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Micrococcales","Bogoriellaceae","Georgenia","Georgenia soli"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Bacillaceae","Lentibacillus","Lentibacillus saliphilus"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus ferrooxidans"
"Bacteria","Bacteria_none","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Tidjanibacter","Tidjanibacter massiliensis"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Mammaliicoccus","Mammaliicoccus fleurettii"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus lugdunensis"
"Bacteria","Bacteria_none","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Fournierella","Fournierella massiliensis"
"Bacteria","Bacteria_none","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium phoceensis"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Streptosporangiales","Nocardiopsaceae","Nocardiopsis","Nocardiopsis sinuspersici"
"Bacteria","Bacteria_none","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Fastidiosipila","Fastidiosipila sanguinis"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Micrococcales","Micrococcaceae","Pseudoglutamicibacter","Pseudoglutamicibacter cumminsii"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Bacillaceae","Virgibacillus","Virgibacillus indicus"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus lloydii"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus pragensis"
"Bacteria","Bacteria_none","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Anaerococcus","Anaerococcus murdochii"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Micrococcales","Brevibacteriaceae","Brevibacterium","Brevibacterium sediminis"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Tetragenococcus","Tetragenococcus halophilus"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus durrellii"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Streptosporangiales","Nocardiopsaceae","Nocardiopsis","Nocardiopsis terrae"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus taiwanensis"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus croceilyticus"
"Bacteria","Bacteria_none","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Pusillimonas","Pusillimonas noertemannii"
"Bacteria","Bacteria_none","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola vulgatus"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Globicatella","Globicatella sanguinis"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus olivae"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Pseudonocardiales","Pseudonocardiaceae","Saccharomonospora","Saccharomonospora xinjiangensis"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus condimenti"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Salinicoccus","Salinicoccus alkaliphilus"
"Bacteria","Bacteria_none","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Anaerostipes","Anaerostipes butyraticus"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium pullorum"
"Bacteria","Bacteria_none","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Blautia","Blautia hominis"
"Bacteria","Bacteria_none","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Sellimonas","Sellimonas intestinalis"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Pseudonocardiales","Pseudonocardiaceae","Prauserella","Prauserella oleivorans"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Bacillaceae","Niallia","Niallia endozanthoxylica"
"Bacteria","Bacteria_none","Proteobacteria","Betaproteobacteria","Burkholderiales","Sutterellaceae","Sutterella","Sutterella timonensis"
"Bacteria","Bacteria_none","Actinobacteria","Actinomycetia","Streptosporangiales","Nocardiopsaceae","Nocardiopsis","Nocardiopsis aegyptia"
"Bacteria","Bacteria_none","Firmicutes","Bacilli","Bacillales","Bacillaceae","Niallia","Niallia circulans"
